dac_path,label,split
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/AdeliePenguinsD10163.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LeachSPetrelAN64038.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MagellanicPenguin25107.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WhiteEyedGullc52233.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/OrientalWhiteEye60030.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CommonNoddyMcu7151.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/AntarcticSkuaAg37051.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/TakaheCucontact28165.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/RookFemalesolic55284.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MuteSwanSnorts25047.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/EiderMalecallin10006.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LongCrestedEagle20081.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LesserShortToed58201.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MallardCutakeo86092.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SenegalPloverFl64103.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LesserPiedKingfi64052.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/OystercatcherAwa78258.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LesserBlackBacke40064.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GreenfinchCalls62181.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/FernandinaSFlick50066.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GreenWoodHoopoe62268.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/PeregrineFalcon9008.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MagellanicPenguin90060.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/OspreyFemalecal4205.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BeardedBellbird36037.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/ThornTailedRayad48249.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BroadBilledPrion66093.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MagellanicWoodpec14147.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/AndeanLapwingCu29067.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CrimsonBreastedS57096.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MagnificentRifleb5021.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/AmethystWoodstar2127.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BlueWingedParrot29071.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/PiedCrowCallsM77007.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/PiedKingfisherM77011.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CollaredTrogonM50108.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/PurpleHeronCall27049.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CardinalCUMCUs62289.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GoldenEagleAdul85050.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/RedFootedBooby47094.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CottonToppedTama82168.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WhiteNestSwiftle59041.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GreatCrestedGreb63128.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SpruceGrouseMCU4029.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/IndianTreePipit31077.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/KakaMcutodista21108.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/TristramSGrackle61007.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/FieldfareChatter91004.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WallaceSStandard57190.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GreyHeronHeronr91054.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CorncrakeCallsc23045.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BlackHeadedGull12065.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/JackdawAdultsfe54271.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BannermanSTuraco15154.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CommonEiderCum16267.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BarbaryShrikeAl61044.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/StreakedRockSpar3184.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MagellanicPenguin25103.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GannetArrivalan22099.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SageGrouseGroup20200.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/HouseSparrowCal69011.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/ParadiseShelduck41069.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/RedKnotEarlymo2048.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/RedBirdOfParadi15117.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BlackWingedStilt33146.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/KestrelAlarmcal20144.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LesserBlackBacke12137.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LesserBlackBacke12135.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/ThickBilledWarbl35061.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/StarlingLargefl90132.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SarusCraneDispl24054.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LittleTernAlarm58195.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LesserBlackBacke10052.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BullerSShearwate45081.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SatyrTragopanMd43071.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CanadaGooseSAND49132.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/RockPipitTypica12103.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/AdeliePenguinMD5062.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CanadaGooseMcu16308.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MusicianWrenSon54063.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/ChiffchaffCuson55269.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SpanishGreenWood76191.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SnowPetrelCUco204.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/RookAdvertisemen55282.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/DoubleCrestedCor60113.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WillowGrouseCU69087.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/EasternPhoebeMc59123.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CrestedScreamer83133.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/Cootmcumccal63117.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/PiedFlycatcherA94158.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MourningDoveCU62154.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CanadaGooseMdc69050.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BlueWingedWarble64183.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/EclectusParrotC5020.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GreyHeronSquabb28143.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/FiscalShrikeMcu18195.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/HouseCrowAgitat57158.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/RedwingTypicalf12112.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/DuskyLeggedGuan13066.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/RufousCollaredSp84134.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SkylarkMalearri58065.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/VultureSpSevera16294.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WhiteEyedGullm52237.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BlueTitCall(wi50233.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LesserBlackBacke40065.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MigratingPasserin87075.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/RainbowLorikeet19159.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LesserSpottedWoo58023.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BlackHeadedGull85053.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/HouseCrowFlock57157.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/PartridgeCalling90041.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BrownBabblerCha73019.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GreyHeadedAlbatr9032.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/FernandinaSFlick50065.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BlueTitSinglec53141.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BrownThroatedWat62252.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LaughingGullMCU60110.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CattleEgretCUc66129.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BlackWingedStilt17141.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CommonPeafowlMd39011.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BlackCrowMdcal32137.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/AdeliePenguinsF10166.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SuperbLyrebirdM21060.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MallardCuadult12025.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WhiteTailedSeaE51151.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/TsikirityWarbler74067.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CragMartinCall3187.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MagellanicPenguin90064.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/KittiwakeChicks76170.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/SeaEaglesMcuca15013.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/AudubonSShearwat54020.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MagellanicWoodpec54117.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/AfricanGreyParro17034.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LaysanFinchMcu47098.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WhiteCheekedBulb69123.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/HimalayanSnowcock15204.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/CommonBulbulCU63096.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GreaterFlamingo50219.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GreyHeadedAlbatr2011.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BaldEagleMDcal60046.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/GreatFrigateBird91210.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/LesserMaskedWeav13061.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/HobbyFlightcall85055.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BarnacleGooseFl53120.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MallardCumalec50120.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WhiteFrontedBee53012.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WillowWarblerCu36041.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/WhiteTailedSeaE8173.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/BeeEaterFlight62230.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/MixedSpeciesColo17010.dac,birds,train
data/codes-mono-win=10/prosound/train/BBC Nature Sound Effects Library/Birds/ChiffchaffMcuco55268.dac,birds,train
